FILENAME,DATASET,CLASS,CAMERA,CONF,VARIETY,SOSQ,SOMQ,CAT,FILEPATH
3,som,NA,NA,B,DIVERSE,3,3,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160032018/3.jpg
3,som,NA,NA,B,DIVERSE,3,3,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160032025/3.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160015425/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160015427/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160015428/1.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160015427/2.jpg
3,som,NA,NA,B,DIVERSE,3,3,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160015425/3.jpg
3,som,NA,NA,B,DIVERSE,3,3,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160015427/3.jpg
3,som,NA,NA,B,DIVERSE,3,3,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160015428/3.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002311/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002415/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002418/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002427/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002430/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002432/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002448/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002452/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002454/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002463/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002484/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002491/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002702/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002733/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002736/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002838/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002849/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002916/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002919/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002921/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002931/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002934/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160003741/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160003750/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160003752/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160003756/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160003762/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004153/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004158/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004165/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004174/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004175/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004178/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004181/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004188/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004194/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004199/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004204/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004205/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004214/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004222/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004260/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004268/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004269/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004280/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004295/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004453/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004463/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004654/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004729/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004732/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004736/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004742/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004754/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004759/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004768/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005002/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005038/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005041/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005074/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005081/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005094/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005099/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005244/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005246/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005251/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005258/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005260/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005263/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005277/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005285/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005289/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005294/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005295/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005327/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005548/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005549/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005580/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005586/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005600/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005698/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005995/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160006676/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160006677/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160006680/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160006686/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160006696/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160006697/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160006700/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160007171/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160007186/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160007332/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160007368/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160007448/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160007802/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160007810/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008023/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008026/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008028/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008033/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008037/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008050/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008055/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008088/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008092/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008094/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008118/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008121/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008127/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008164/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008206/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008208/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008210/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008310/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008313/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008315/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008329/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008331/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008341/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008350/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008353/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008356/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008372/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008373/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008374/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008375/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008394/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008399/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008407/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008425/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008429/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008431/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008435/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008438/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008476/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008480/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008486/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008514/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008522/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008613/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008617/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008624/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008626/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008654/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008656/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008712/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008732/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008741/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008746/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008759/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008802/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160009089/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160009093/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160009097/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160009168/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160009332/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160009335/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160009337/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160009469/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160009476/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160009477/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160009485/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160009707/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160009871/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160009872/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160009977/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160009982/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160011812/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160011815/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160011830/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160011843/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160015791/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160015795/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160016560/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160017113/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160028716/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160028721/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160028744/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160029503/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160029504/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160029521/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160030202/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160030206/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160030208/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160031129/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160031825/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160031907/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160031909/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160031943/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160031946/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160031952/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160036811/1.jpg
1,som,NA,NA,B,DIVERSE,1,1,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160036813/1.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160002415/2.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160003756/2.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004153/2.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004158/2.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004181/2.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004188/2.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004199/2.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004205/2.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004732/2.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160004754/2.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005094/2.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005548/2.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160005549/2.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160006680/2.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160007171/2.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160007332/2.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160007368/2.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160007810/2.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008329/2.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008341/2.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008399/2.jpg
2,som,NA,NA,B,DIVERSE,2,2,NA,/home/webvalley/deepLearning/data/images/datasets_new/som/160008514/2.jpg
